Quarter Ending,HSC Trust,Specialty,Programme Of Care,0 - 6 weeks,> 6 - 9 weeks,> 9 - 13 weeks,> 9 - 12 weeks,> 12-15 weeks,> 15-18 weeks,>18-26 weeks,>26-39 weeks,>39-52 weeks,>52-65 weeks,>65-78 weeks,>78-91 weeks,>91-104 weeks,>104 weeks,>18 weeks,>18-52 weeks,> 13 - 26 weeks,>52 weeks,> 26 weeks,Total Waiting
30-Jun-21,Northern,General Medicine,Acute Services,302,78,,65,42,63,100,220,190,125,167,86,7,0,,510,,385,,1445
30-Jun-21,Northern,Gastroenterology,Acute Services,1011,409,,232,137,138,293,512,518,295,387,343,390,1623,,1323,,3038,,6288
30-Jun-21,Northern,Haematology (Clinical),Acute Services,113,28,,24,7,16,31,42,19,10,32,47,26,43,,92,,158,,438
30-Jun-21,Northern,Cardiology,Acute Services,404,128,,114,83,94,157,189,175,31,0,0,0,0,,521,,31,,1375
30-Jun-21,Northern,Dermatology,Acute Services,1132,182,,119,69,96,142,201,248,159,349,297,412,3346,,591,,4563,,6752
30-Jun-21,Northern,Thoracic Medicine,Acute Services,288,109,,97,86,94,198,319,231,108,378,352,350,1855,,748,,3043,,4465
30-Jun-21,Northern,Nephrology,Acute Services,29,2,,1,0,0,0,0,0,0,0,0,0,0,,0,,0,,32
30-Jun-21,Northern,Neurology,Acute Services,109,36,,35,26,33,105,150,79,160,173,128,104,1391,,334,,1956,,2529
30-Jun-21,Northern,Rheumatology,Acute Services,277,95,,86,87,75,185,304,244,200,241,213,191,1025,,733,,1870,,3223
30-Jun-21,Northern,Paediatrics,Acute Services,724,281,,157,82,83,101,50,16,1,0,0,0,0,,167,,1,,1495
30-Jun-21,Northern,Geriatric Medicine,Elderly Care,119,42,,38,8,8,16,12,6,4,8,1,0,0,,34,,13,,262
30-Jun-21,Northern,Gynaecology,Acute Services,1078,310,,326,242,331,585,955,695,275,671,596,174,1,,2235,,1717,,6239
30-Jun-21,Northern,Chemical Pathology,Acute Services,35,4,,6,3,0,11,6,0,0,0,0,0,0,,17,,0,,65
30-Jun-21,Northern,Joint Consultant Clinics,Acute Services,2,1,,1,2,0,1,0,0,0,0,0,0,0,,1,,0,,7
30-Jun-21,South Eastern,General Surgery,Acute Services,1054,241,,208,147,182,365,597,422,212,547,573,531,1205,,1384,,3068,,6284
30-Jun-21,South Eastern,Urology,Acute Services,351,71,,51,53,50,122,147,140,93,190,202,114,346,,409,,945,,1930
30-Jun-21,South Eastern,T & O Surgery,Acute Services,213,6,,2,8,1,5,4,3,0,1,0,0,0,,12,,1,,243
30-Jun-21,South Eastern,ENT,Acute Services,763,265,,335,120,125,324,482,402,224,818,850,854,6026,,1208,,8772,,11588
30-Jun-21,South Eastern,Ophthalmology,Acute Services,15,1,,22,21,23,55,103,92,16,135,178,115,231,,250,,675,,1007
30-Jun-21,South Eastern,Oral Surgery,Acute Services,413,130,,107,85,106,307,396,332,126,659,582,633,4220,,1035,,6220,,8096
30-Jun-21,South Eastern,Plastic Surgery,Acute Services,541,169,,122,98,118,168,293,296,135,485,441,228,1790,,757,,3079,,4884
30-Jun-21,South Eastern,Paediatric Surgery,Acute Services,87,35,,5,1,0,3,16,23,0,0,0,0,0,,42,,0,,170
30-Jun-21,South Eastern,Pain Management,Acute Services,176,64,,41,51,45,95,174,110,110,234,259,236,842,,379,,1681,,2437
30-Jun-21,South Eastern,General Medicine,Acute Services,366,129,,67,41,48,64,83,26,11,42,1,9,41,,173,,104,,928
30-Jun-21,South Eastern,Gastroenterology,Acute Services,529,113,,135,73,104,208,379,344,173,303,222,167,1291,,931,,2156,,4041
30-Jun-21,South Eastern,Endocrinology,Acute Services,30,5,,9,6,2,0,0,1,0,0,0,0,1,,1,,1,,54
30-Jun-21,South Eastern,Haematology (Clinical),Acute Services,140,56,,31,16,15,53,74,60,49,119,143,18,0,,187,,329,,774
30-Jun-21,South Eastern,Cardiology,Acute Services,535,142,,141,96,116,216,323,257,130,318,217,191,31,,796,,887,,2713
30-Jun-21,South Eastern,Dermatology,Acute Services,1173,256,,206,122,177,301,568,538,319,613,444,318,2538,,1407,,4232,,7573
30-Jun-21,South Eastern,Thoracic Medicine,Acute Services,299,85,,92,68,54,79,132,94,44,172,152,151,273,,305,,792,,1695
30-Jun-21,South Eastern,Nephrology,Acute Services,13,1,,1,0,0,2,0,0,0,0,0,0,0,,2,,0,,17
30-Jun-21,South Eastern,Neurology,Acute Services,229,55,,43,33,32,51,104,69,94,242,269,272,2590,,224,,3467,,4083
30-Jun-21,South Eastern,Rheumatology,Acute Services,286,104,,101,86,93,173,244,233,145,329,281,281,2090,,650,,3126,,4446
30-Jun-21,South Eastern,Paediatrics,Acute Services,345,123,,123,91,73,155,261,211,141,222,205,138,375,,627,,1081,,2463
30-Jun-21,South Eastern,Geriatric Medicine,Elderly Care,206,18,,10,7,0,2,3,3,1,0,15,65,89,,8,,170,,419
30-Jun-21,South Eastern,Gynaecology,Acute Services,957,269,,219,171,179,386,460,377,184,509,486,494,3054,,1223,,4727,,7745
30-Jun-21,South Eastern,Old Age Psychiatry,Elderly Care,218,90,,94,51,72,111,184,170,67,136,82,58,14,,465,,357,,1347
30-Jun-21,Southern,General Surgery,Acute Services,1307,406,,306,274,322,594,912,700,365,1158,1217,702,2218,,2206,,5660,,10481
30-Jun-21,Southern,Urology,Acute Services,454,149,,115,104,92,186,235,254,200,459,463,317,2190,,675,,3629,,5218
30-Jun-21,Southern,T & O Surgery,Acute Services,650,143,,180,109,154,319,574,482,235,583,477,251,1417,,1375,,2963,,5574
30-Jun-21,Southern,ENT,Acute Services,826,273,,172,144,128,366,608,501,284,1179,1102,1065,1782,,1475,,5412,,8430
30-Jun-21,Southern,Oral Surgery,Acute Services,38,4,,1,2,7,6,12,10,0,0,0,0,0,,28,,0,,80
30-Jun-21,Southern,Paediatric Dentistry,Acute Services,9,3,,1,0,0,0,0,0,0,0,0,0,0,,0,,0,,13
30-Jun-21,Southern,Orthodontics,Acute Services,39,7,,18,5,8,19,23,2,0,0,0,0,0,,44,,0,,121
30-Jun-21,Southern,Pain Management,Acute Services,120,47,,44,34,46,88,129,141,62,200,142,38,0,,358,,442,,1091
30-Jun-21,Southern,General Medicine,Acute Services,32,17,,8,5,8,8,11,37,23,30,2,0,0,,56,,55,,181
30-Jun-21,Southern,Gastroenterology,Acute Services,362,92,,52,44,64,86,157,170,93,223,239,138,409,,413,,1102,,2129
30-Jun-21,Southern,Endocrinology,Acute Services,233,63,,68,36,58,111,114,72,44,90,32,2,0,,297,,168,,923
30-Jun-21,Southern,Haematology (Clinical),Acute Services,103,28,,23,8,9,23,16,16,16,20,22,8,13,,55,,79,,305
30-Jun-21,Southern,Palliative Medicine,Acute Services,9,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,9
30-Jun-21,Southern,Cardiology,Acute Services,379,96,,103,91,84,161,169,143,88,318,328,295,710,,473,,1739,,2965
30-Jun-21,Southern,Dermatology,Acute Services,833,272,,251,173,195,368,613,506,213,566,704,739,444,,1487,,2666,,5877
30-Jun-21,Southern,Thoracic Medicine,Acute Services,205,79,,79,69,58,136,181,143,82,224,209,242,932,,460,,1689,,2639
30-Jun-21,Southern,Infectious Diseases,Acute Services,0,0,,0,0,0,0,0,0,0,4,1,1,0,,0,,6,,6
30-Jun-21,Southern,Genito-Urinary Medicine,Acute Services,11,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,11
30-Jun-21,Southern,Nephrology,Acute Services,41,3,,5,3,1,2,3,1,0,0,0,0,0,,6,,0,,59
30-Jun-21,Southern,Neurology,Acute Services,260,118,,98,77,71,111,130,143,113,243,243,242,2504,,384,,3345,,4353
30-Jun-21,Southern,Rheumatology,Acute Services,219,98,,114,66,73,164,191,166,106,238,130,89,941,,521,,1504,,2595
30-Jun-21,Southern,Paediatrics,Acute Services,680,246,,157,77,84,170,167,25,1,0,2,1,0,,362,,4,,1610
30-Jun-21,Southern,Geriatric Medicine,Elderly Care,110,19,,15,7,6,13,16,12,5,25,20,19,186,,41,,255,,453
30-Jun-21,Southern,Gynaecology,Acute Services,985,381,,315,172,197,449,762,567,214,65,2,1,0,,1778,,282,,4110
30-Jun-21,Southern,Old Age Psychiatry,Elderly Care,8,3,,6,0,0,0,0,0,0,0,0,0,0,,0,,0,,17
30-Jun-21,Southern,Chemical Pathology,Acute Services,26,4,,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,31
30-Jun-21,Western,General Surgery,Acute Services,961,336,,240,242,237,487,774,772,409,784,797,697,2881,,2033,,5568,,9617
30-Jun-21,Western,Urology,Acute Services,275,62,,42,38,41,66,67,27,4,14,1,0,0,,160,,19,,637
30-Jun-21,Western,T & O Surgery,Acute Services,1039,227,,219,151,140,241,375,295,179,394,390,406,1424,,911,,2793,,5480
30-Jun-21,Western,ENT,Acute Services,720,228,,240,152,199,369,481,491,278,814,430,107,1,,1341,,1630,,4510
30-Jun-21,Western,Ophthalmology,Acute Services,597,177,,152,109,132,265,464,374,125,520,493,491,791,,1103,,2420,,4690
30-Jun-21,Western,Oral Surgery,Acute Services,223,74,,96,69,64,123,288,214,138,396,344,308,1514,,625,,2700,,3851
30-Jun-21,Western,Orthodontics,Acute Services,21,12,,4,9,13,14,32,20,2,65,52,28,0,,66,,147,,272
30-Jun-21,Western,Thoracic Surgery,Acute Services,0,0,,0,0,0,0,1,0,0,0,0,0,0,,1,,0,,1
30-Jun-21,Western,Pain Management,Acute Services,96,29,,24,24,24,32,6,5,2,1,0,0,0,,43,,3,,243
30-Jun-21,Western,General Medicine,Acute Services,654,191,,171,117,137,301,420,330,192,366,321,291,1191,,1051,,2361,,4682
30-Jun-21,Western,Haematology (Clinical),Acute Services,29,2,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,31
30-Jun-21,Western,Palliative Medicine,Acute Services,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,1
30-Jun-21,Western,Cardiology,Acute Services,190,11,,4,3,1,2,4,0,0,0,0,0,0,,6,,0,,215
30-Jun-21,Western,Dermatology,Acute Services,547,116,,34,26,15,21,26,36,17,80,44,18,45,,83,,204,,1025
30-Jun-21,Western,Nephrology,Acute Services,71,19,,2,6,2,13,1,0,0,2,0,0,0,,14,,2,,116
30-Jun-21,Western,Neurology,Acute Services,173,80,,69,54,70,123,198,137,90,172,179,203,2283,,458,,2927,,3831
30-Jun-21,Western,Rheumatology,Acute Services,290,107,,95,88,81,134,205,165,98,226,179,128,568,,504,,1199,,2364
30-Jun-21,Western,Paediatrics,Acute Services,415,161,,129,97,60,111,169,91,20,60,64,46,281,,371,,471,,1704
30-Jun-21,Western,Geriatric Medicine,Acute Services,90,44,,41,30,35,47,97,77,46,51,8,2,0,,221,,107,,568
30-Jun-21,Western,Gynaecology,Acute Services,617,228,,251,138,154,387,514,419,208,605,508,236,119,,1320,,1676,,4384
30-Jun-21,Western,Learning Disability,Acute Services,9,1,,2,1,4,7,15,8,6,10,6,1,0,,30,,23,,70
30-Jun-21,Western,Clinical Oncology,Acute Services,93,7,,2,0,0,0,0,0,0,0,0,0,0,,0,,0,,102
30-Jun-21,Western,Chemical Pathology,Acute Services,18,9,,1,2,0,1,3,0,0,0,0,0,0,,4,,0,,34
30-Jun-21,Day Case Procedure Centre,Ophthalmology,Acute Services,1043,547,,575,466,408,633,1486,1652,147,1338,1436,1135,2440,,3771,,6496,,13306
30-Sep-21,Belfast,General Surgery,Acute Services,1371,408,,339,368,383,916,818,692,625,315,928,419,1720,,2426,,4007,,9302
30-Sep-21,Belfast,Urology,Acute Services,510,181,,66,121,98,201,210,189,177,116,191,157,666,,600,,1307,,2883
30-Sep-21,Belfast,T & O Surgery,Acute Services,1468,393,,413,445,380,923,1467,1407,1061,956,1167,822,4061,,3797,,8067,,14963
30-Sep-21,Belfast,ENT,Acute Services,599,208,,113,168,152,333,472,368,373,210,695,604,2965,,1173,,4847,,7260
30-Sep-21,Belfast,Ophthalmology,Acute Services,1936,716,,621,613,642,1263,1189,928,736,238,928,669,6371,,3380,,8942,,16850
30-Sep-21,Belfast,Oral Surgery,Acute Services,92,28,,30,21,11,0,0,0,0,0,0,0,0,,0,,0,,182
30-Sep-21,Belfast,Restorative Dentistry,Acute Services,157,40,,42,53,38,118,153,96,39,15,186,191,279,,367,,710,,1407
30-Sep-21,Belfast,Paediatric Dentistry,Acute Services,42,27,,16,25,26,38,30,15,6,3,26,29,17,,83,,81,,300
30-Sep-21,Belfast,Orthodontics,Acute Services,41,17,,11,18,18,50,59,31,28,13,26,0,0,,140,,67,,312
30-Sep-21,Belfast,Neurosurgery,Acute Services,170,51,,33,31,35,76,96,90,63,57,64,14,24,,262,,222,,804
30-Sep-21,Belfast,Plastic Surgery,Acute Services,69,24,,23,21,25,48,54,76,54,17,8,1,0,,178,,80,,420
30-Sep-21,Belfast,Cardiac Surgery,Acute Services,69,20,,6,1,0,0,0,0,0,0,0,0,0,,0,,0,,96
30-Sep-21,Belfast,Paediatric Surgery,Acute Services,206,80,,58,68,75,167,177,70,52,27,25,16,85,,414,,205,,1106
30-Sep-21,Belfast,Thoracic Surgery,Acute Services,56,8,,8,3,0,4,0,1,0,0,0,0,0,,5,,0,,80
30-Sep-21,Belfast,Pain Management,Acute Services,136,38,,37,45,39,106,190,177,156,56,122,165,521,,473,,1020,,1788
30-Sep-21,Belfast,General Medicine,Acute Services,228,88,,56,73,93,188,249,186,143,60,187,172,2612,,623,,3174,,4335
30-Sep-21,Belfast,Gastroenterology,Acute Services,636,189,,188,195,210,312,395,342,268,128,269,220,919,,1049,,1804,,4271
30-Sep-21,Belfast,Endocrinology,Acute Services,257,120,,68,86,72,154,128,75,48,20,20,2,0,,357,,90,,1050
30-Sep-21,Belfast,Haematology (Clinical),Acute Services,130,11,,4,4,1,6,8,3,1,1,4,4,6,,17,,16,,183
30-Sep-21,Belfast,Clinical Genetics,Acute Services,204,51,,20,17,6,5,2,0,0,0,0,0,0,,7,,0,,305
30-Sep-21,Belfast,Rehabilitation,Acute Services,22,5,,3,7,3,5,11,11,1,3,3,2,15,,27,,24,,91
30-Sep-21,Belfast,Palliative Medicine,Acute Services,7,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,7
30-Sep-21,Belfast,Cardiology,Acute Services,751,227,,196,190,170,377,406,285,231,122,85,61,151,,1068,,650,,3252
30-Sep-21,Belfast,Dermatology,Acute Services,1094,337,,290,296,291,622,731,632,596,193,468,426,2710,,1985,,4393,,8686
30-Sep-21,Belfast,Thoracic Medicine,Acute Services,444,161,,88,89,70,196,231,191,155,125,228,80,65,,618,,653,,2123
30-Sep-21,Belfast,Infectious Diseases,Acute Services,17,7,,7,2,2,7,5,5,7,7,9,18,44,,17,,85,,137
30-Sep-21,Belfast,Nephrology,Acute Services,103,28,,9,6,5,21,25,0,1,0,0,0,0,,46,,1,,198
30-Sep-21,Belfast,Medical Oncology,Acute Services,58,0,,0,0,0,0,0,0,0,0,0,0,2,,0,,2,,60
30-Sep-21,Belfast,Neurology,Acute Services,427,225,,158,172,219,461,591,565,582,297,707,444,2055,,1617,,4085,,6903
30-Sep-21,Belfast,Rheumatology,Acute Services,272,93,,77,75,74,182,214,206,195,106,265,157,3274,,602,,3997,,5190
30-Sep-21,Belfast,Paediatrics,Acute Services,973,302,,291,366,274,611,793,691,509,409,890,561,1831,,2095,,4200,,8501
30-Sep-21,Belfast,Paediatric Neurology,Acute Services,60,17,,10,12,15,36,26,6,2,1,2,0,0,,68,,5,,187
30-Sep-21,Belfast,Geriatric Medicine,Elderly Care,199,86,,79,47,40,44,2,8,4,0,2,0,6,,54,,12,,517
30-Sep-21,Belfast,Dental Medicine Specialties,Acute Services,153,41,,32,18,45,78,153,76,48,14,1,1,0,,307,,64,,660
30-Sep-21,Belfast,Gynaecology,Acute Services,1036,372,,310,355,314,552,713,332,130,74,101,26,39,,1597,,370,,4354
30-Sep-21,Belfast,Learning Disability,Learning Disability,9,2,,0,1,1,0,0,0,0,0,0,0,0,,0,,0,,13
30-Sep-21,Belfast,Old Age Psychiatry,Elderly Care,44,7,,2,2,1,0,0,0,0,0,0,0,0,,0,,0,,56
30-Sep-21,Belfast,Clinical Oncology,Acute Services,138,2,,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,141
30-Sep-21,Belfast,Radiology,Acute Services,18,0,,9,2,1,1,1,0,7,0,0,0,0,,2,,7,,39
30-Sep-21,Belfast,Chemical Pathology,Acute Services,1,1,,0,1,0,0,1,1,0,0,2,0,1,,2,,3,,8
30-Sep-21,Northern,General Surgery,Acute Services,1467,452,,317,440,392,823,1020,932,777,335,811,589,647,,2775,,3159,,9002
30-Sep-21,Northern,Urology,Acute Services,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,1
30-Sep-21,Northern,ENT,Acute Services,906,287,,238,276,245,546,553,620,411,189,738,691,5465,,1719,,7494,,11165
30-Sep-21,Northern,Orthodontics,Acute Services,32,8,,3,14,12,18,25,38,26,5,58,38,61,,81,,188,,338
30-Sep-21,Northern,Pain Management,Acute Services,136,43,,36,58,35,159,190,135,130,172,232,221,1218,,484,,1973,,2765
30-Sep-21,Northern,General Medicine,Acute Services,254,82,,64,66,59,144,181,210,171,87,101,15,1,,535,,375,,1435
30-Sep-21,Northern,Gastroenterology,Acute Services,660,368,,287,342,184,346,488,489,500,296,384,335,1819,,1323,,3334,,6498
30-Sep-21,Northern,Haematology (Clinical),Acute Services,90,32,,25,28,36,25,51,41,18,9,31,44,70,,117,,172,,500
30-Sep-21,Northern,Cardiology,Acute Services,371,135,,116,115,80,163,214,162,3,0,0,0,0,,539,,3,,1359
30-Sep-21,Northern,Dermatology,Acute Services,994,466,,474,230,148,205,227,199,240,152,321,283,3213,,631,,4209,,7152
30-Sep-21,Northern,Thoracic Medicine,Acute Services,249,103,,106,123,97,243,336,273,188,105,372,329,2012,,852,,3006,,4536
30-Sep-21,Northern,Nephrology,Acute Services,39,1,,2,0,0,1,0,0,0,0,0,0,0,,1,,0,,43
30-Sep-21,Northern,Neurology,Acute Services,135,38,,57,44,43,94,147,147,75,153,148,113,1342,,388,,1831,,2536
30-Sep-21,Northern,Rheumatology,Acute Services,237,85,,67,87,81,227,315,296,230,112,203,205,1148,,838,,1898,,3293
30-Sep-21,Northern,Paediatrics,Acute Services,645,224,,124,169,117,149,86,10,2,0,0,0,0,,245,,2,,1526
30-Sep-21,Northern,Geriatric Medicine,Elderly Care,109,29,,17,23,11,14,8,7,4,2,2,0,0,,29,,8,,226
30-Sep-21,Northern,Gynaecology,Acute Services,989,262,,250,271,296,710,911,706,504,258,663,528,12,,2327,,1965,,6360
30-Sep-21,Northern,Chemical Pathology,Acute Services,35,12,,10,19,11,14,9,0,0,0,0,0,0,,23,,0,,110
30-Sep-21,Northern,Joint Consultant Clinics,Acute Services,1,0,,1,0,0,2,2,0,0,0,0,0,0,,4,,0,,6
30-Sep-21,South Eastern,General Surgery,Acute Services,1202,230,,194,166,146,394,595,415,363,209,534,550,1660,,1404,,3316,,6658
30-Sep-21,South Eastern,Urology,Acute Services,356,81,,49,49,47,108,200,140,132,87,181,141,371,,448,,912,,1942
30-Sep-21,South Eastern,T & O Surgery,Acute Services,192,12,,7,2,2,0,8,0,0,1,0,0,0,,8,,1,,224
30-Sep-21,South Eastern,ENT,Acute Services,618,212,,139,152,147,451,481,431,382,213,806,831,6759,,1363,,8991,,11622
30-Sep-21,South Eastern,Ophthalmology,Acute Services,14,34,,13,12,1,85,56,2,13,0,17,7,24,,143,,61,,278
30-Sep-21,South Eastern,Oral Surgery,Acute Services,395,106,,96,134,121,277,456,383,339,123,637,520,4328,,1116,,5947,,7915
30-Sep-21,South Eastern,Plastic Surgery,Acute Services,604,163,,145,172,128,275,330,289,287,137,479,445,1996,,894,,3344,,5450
30-Sep-21,South Eastern,Paediatric Surgery,Acute Services,77,28,,32,26,8,5,27,69,6,2,0,0,0,,101,,8,,280
30-Sep-21,South Eastern,Pain Management,Acute Services,161,60,,45,50,61,115,171,165,108,108,230,249,843,,451,,1538,,2366
30-Sep-21,South Eastern,General Medicine,Acute Services,364,75,,53,49,54,124,92,58,20,7,29,2,44,,274,,102,,971
30-Sep-21,South Eastern,Gastroenterology,Acute Services,451,161,,89,104,91,269,325,332,329,167,290,200,1367,,926,,2353,,4175
30-Sep-21,South Eastern,Endocrinology,Acute Services,10,7,,0,2,4,2,0,0,0,0,0,0,1,,2,,1,,26
30-Sep-21,South Eastern,Haematology (Clinical),Acute Services,123,38,,40,51,23,48,76,71,60,46,114,138,9,,195,,367,,837
30-Sep-21,South Eastern,Cardiology,Acute Services,414,131,,99,138,122,291,350,216,176,126,305,203,212,,857,,1022,,2783
30-Sep-21,South Eastern,Dermatology,Acute Services,1074,435,,224,222,161,445,557,540,527,281,389,360,2820,,1542,,4377,,8035
30-Sep-21,South Eastern,Thoracic Medicine,Acute Services,283,78,,65,73,53,126,108,124,93,41,158,145,339,,358,,776,,1686
30-Sep-21,South Eastern,Nephrology,Acute Services,34,2,,0,0,1,2,1,0,0,0,0,0,0,,3,,0,,40
30-Sep-21,South Eastern,Neurology,Acute Services,239,93,,104,82,71,89,94,83,68,90,238,258,2817,,266,,3471,,4326
30-Sep-21,South Eastern,Rheumatology,Acute Services,234,83,,99,113,94,238,302,235,222,146,326,272,2297,,775,,3263,,4661
30-Sep-21,South Eastern,Paediatrics,Acute Services,286,125,,135,120,102,196,239,241,177,72,177,168,216,,676,,810,,2254
30-Sep-21,South Eastern,Geriatric Medicine,Elderly Care,179,40,,9,7,2,1,2,0,1,0,0,5,35,,3,,41,,281
30-Sep-21,South Eastern,Gynaecology,Acute Services,950,354,,294,271,221,510,435,388,352,178,499,475,3477,,1333,,4981,,8404
30-Sep-21,South Eastern,Old Age Psychiatry,Elderly Care,210,81,,67,74,72,165,172,151,162,60,129,71,65,,488,,487,,1479
30-Sep-21,South Eastern,Clinical Oncology,Acute Services,1,0,,0,0,0,0,1,0,0,0,0,0,0,,1,,0,,2
30-Sep-21,Southern,General Surgery,Acute Services,1274,295,,296,315,277,739,1054,861,654,346,1102,1132,2564,,2654,,5798,,10909
30-Sep-21,Southern,Urology,Acute Services,400,152,,76,77,81,214,318,231,237,186,443,432,2388,,763,,3686,,5235
30-Sep-21,Southern,T & O Surgery,Acute Services,624,133,,108,143,132,412,552,559,482,233,579,473,1605,,1523,,3372,,6035
30-Sep-21,Southern,ENT,Acute Services,817,231,,185,206,173,468,536,556,492,273,1142,1052,2611,,1560,,5570,,8742
30-Sep-21,Southern,Oral Surgery,Acute Services,14,11,,10,3,13,5,14,10,4,0,0,0,0,,29,,4,,84
30-Sep-21,Southern,Paediatric Dentistry,Acute Services,8,0,,0,3,1,1,0,0,0,0,0,0,0,,1,,0,,13
30-Sep-21,Southern,Orthodontics,Acute Services,17,11,,5,15,19,29,24,2,1,0,0,0,0,,55,,1,,123
30-Sep-21,Southern,Pain Management,Acute Services,83,40,,37,53,44,93,146,116,131,57,163,111,9,,355,,471,,1083
30-Sep-21,Southern,General Medicine,Acute Services,20,15,,5,5,3,15,16,10,22,9,20,1,0,,41,,52,,141
30-Sep-21,Southern,Gastroenterology,Acute Services,306,108,,71,88,61,148,171,153,164,89,221,184,495,,472,,1153,,2259
30-Sep-21,Southern,Endocrinology,Acute Services,158,48,,32,49,52,112,109,83,65,38,87,28,1,,304,,219,,862
30-Sep-21,Southern,Haematology (Clinical),Acute Services,122,42,,23,21,14,23,27,14,15,13,8,7,13,,64,,56,,342
30-Sep-21,Southern,Palliative Medicine,Acute Services,11,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,11
30-Sep-21,Southern,Cardiology,Acute Services,307,94,,78,82,74,152,271,142,135,81,288,305,930,,565,,1739,,2939
30-Sep-21,Southern,Dermatology,Acute Services,635,220,,217,272,278,591,677,423,374,198,554,679,1176,,1691,,2981,,6294
30-Sep-21,Southern,Thoracic Medicine,Acute Services,197,57,,62,66,81,175,206,173,112,71,218,205,1155,,554,,1761,,2778
30-Sep-21,Southern,Infectious Diseases,Acute Services,0,0,,0,0,0,0,0,0,0,0,4,1,1,,0,,6,,6
30-Sep-21,Southern,Genito-Urinary Medicine,Acute Services,17,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,17
30-Sep-21,Southern,Nephrology,Acute Services,32,10,,9,7,1,4,0,0,0,0,0,0,0,,4,,0,,63
30-Sep-21,Southern,Neurology,Acute Services,222,100,,85,127,69,169,165,126,140,111,237,229,2711,,460,,3428,,4491
30-Sep-21,Southern,Rheumatology,Acute Services,176,66,,65,74,73,230,241,167,160,104,236,129,1025,,638,,1654,,2746
30-Sep-21,Southern,Paediatrics,Acute Services,628,211,,176,211,121,247,204,57,4,1,0,2,1,,508,,8,,1863
30-Sep-21,Southern,Geriatric Medicine,Elderly Care,78,28,,20,38,21,23,21,10,3,3,26,18,203,,54,,253,,492
30-Sep-21,Southern,Gynaecology,Acute Services,915,300,,297,326,223,595,672,551,503,165,60,2,1,,1818,,731,,4610
30-Sep-21,Southern,Old Age Psychiatry,Elderly Care,13,0,,0,2,7,0,0,0,0,0,0,0,0,,0,,0,,22
30-Sep-21,Southern,Chemical Pathology,Acute Services,18,9,,8,7,1,3,0,0,0,0,0,0,0,,3,,0,,46
30-Sep-21,Western,General Surgery,Acute Services,1168,306,,270,317,245,655,872,752,743,386,751,747,3533,,2279,,6160,,10745
30-Sep-21,Western,Urology,Acute Services,299,63,,43,37,36,90,110,37,4,3,4,1,0,,237,,12,,727
30-Sep-21,Western,T & O Surgery,Acute Services,747,192,,202,221,182,470,427,342,277,170,369,337,1580,,1239,,2733,,5516
30-Sep-21,Western,ENT,Acute Services,632,165,,164,161,186,372,549,445,479,270,774,375,110,,1366,,2008,,4682
30-Sep-21,Western,Ophthalmology,Acute Services,589,177,,153,163,155,369,419,405,358,130,575,487,1279,,1193,,2829,,5259
30-Sep-21,Western,Oral Surgery,Acute Services,206,71,,77,76,63,147,191,194,200,130,363,300,1790,,532,,2783,,3808
30-Sep-21,Western,Orthodontics,Acute Services,15,6,,6,8,8,16,36,32,20,1,62,50,11,,84,,144,,271
30-Sep-21,Western,Pain Management,Acute Services,60,39,,37,24,19,36,9,1,0,1,1,0,0,,46,,2,,227
30-Sep-21,Western,General Medicine,Acute Services,701,199,,137,161,156,344,414,363,274,162,290,296,1431,,1121,,2453,,4928
30-Sep-21,Western,Haematology (Clinical),Acute Services,49,1,,1,0,0,0,0,0,0,0,0,0,0,,0,,0,,51
30-Sep-21,Western,Palliative Medicine,Acute Services,2,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,2
30-Sep-21,Western,Cardiology,Acute Services,202,33,,14,8,2,6,3,0,0,0,0,0,0,,9,,0,,268
30-Sep-21,Western,Dermatology,Acute Services,511,94,,120,85,86,98,37,14,18,7,32,14,26,,149,,97,,1142
30-Sep-21,Western,Nephrology,Acute Services,47,15,,12,6,0,0,0,0,0,0,0,0,0,,0,,0,,80
30-Sep-21,Western,Neurology,Acute Services,184,60,,72,65,58,154,196,178,115,82,165,172,2473,,528,,3007,,3974
